#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2016-01-22,157.09,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA ÚS INTERN,258456
2016-01-22,172.49,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA ÚS INTERN,258455
2016-01-22,107.28,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA MANTENIMENT EDIFICI AJUNTAMENT,258453
2016-01-22,469.47,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA US INTERN,258452
2016-01-22,810.54,16,Serveis socials,231,22608,"TELEVIDA SERVICIO SOCIOSANITARIO, S.L.",SERVEI TELEASSISTÈNCIA DOMICILIARIA NOVEMBRE 2015,FC-018108
2016-01-22,906.29,03,Seguretat ciutadana,130,64800,"TRANSTEL, S.A.",LLOGUER VEHICLE POLICIAL NISSAN QASHQAI NOVEMBRE 2015,A 5466
2016-01-22,212.96,03,Seguretat ciutadana,130,21400,"TRANSTEL, S.A.",LLOGUER VEHICLE POLICIAL NISSAN QASHQAI NOVEMBRE 2015,A 5466
2016-01-22,588.06,04,Urbanisme,336,61900,"ULMA C y E, S.Coop.",LLOGUER BASTIDA PER LA REHABILITACIÓ DE LA TORRE D'AIGUA DE CAN GAVARRA,25013829
2016-01-22,1340.68,04,Urbanisme,336,61900,"ULMA C y E, S.Coop.",LLOGUER BASTIDA PER LA REHABILITACIÓ DE LA TORRE D'AIGUA DE CAN GAVARRA,25013829
2016-01-22,399.97,02,Serveis generals,920,22706,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",PREVENCIÓ RISCOS LABORALS ( Importe Cuota 01/12/2015 - 31/12/2015 ),
2016-01-22,108.0,16,Serveis socials,231,48003,UNIVERSITAT POLITECNICA DE CATALUNYA (UPC),SERVEIS OPTOMÈTRICS,P100000898
2016-01-22,224.3,03,Seguretat ciutadana,130,64800,"ZENON DIGITAL RADIO, SL.",RENTING SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA GESTIÓ POLICIAL,15 4678A 136
2016-01-22,46.82,03,Seguretat ciutadana,130,35800,"ZENON DIGITAL RADIO, SL.",RENTING SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA GESTIÓ POLICIAL,15 4678A 136
2016-01-22,29.68,03,Seguretat ciutadana,130,21500,"ZENON DIGITAL RADIO, SL.",RENTING SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA GESTIÓ POLICIAL,15 4678A 136
2016-01-22,4.25,02,Serveis generals,920,22400,"ZENON DIGITAL RADIO, SL.",RENTING SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA GESTIÓ POLICIAL,15 4678A 136
2016-01-22,113.35,03,Seguretat ciutadana,130,64800,"ZENON DIGITAL RADIO, SL.",QUOTA RENTING EQUIPS DE TRANSMISSIÓ POLICIA,15 4677A 135
2016-01-22,15.86,03,Seguretat ciutadana,130,35800,"ZENON DIGITAL RADIO, SL.",QUOTA RENTING EQUIPS DE TRANSMISSIÓ POLICIA,15 4677A 135
2016-01-22,6.47,03,Seguretat ciutadana,130,21500,"ZENON DIGITAL RADIO, SL.",QUOTA RENTING EQUIPS DE TRANSMISSIÓ POLICIA,15 4677A 135
2016-01-22,1.96,02,Serveis generals,920,22400,"ZENON DIGITAL RADIO, SL.",QUOTA RENTING EQUIPS DE TRANSMISSIÓ POLICIA,15 4677A 135
2016-01-29,5082.0,08,Cultura,338,22610,"ACTIVA LA CULTURA, S.C.P.","ACTUACIÓ DE LA CIA. PEP BOU AMB L'ESPECTACLE REBUFLAPANETES, EL DIA 17 DE GENER AL CENTRE CÍVIC",16/02
2016-01-29,2982.09,06,Serveis municipals i via pública,3231,22700,"CLECE, SA",Factura corresponent al servei de neteja realitzat en les seves dependències durant el mes de Desembre de 2015ESCOLA BRE,602160004815FAC
2016-01-29,7373.89,06,Serveis municipals i via pública,3230,22700,"CLECE, SA",Factura corresponent al servei de neteja realitzat en les seves dependències durant el mes de Desembre de 2015CEIP Pere,602160004715FAC
2016-01-29,5649.68,06,Serveis municipals i via pública,3230,22700,"CLECE, SA",Factura corresponent al servei de neteja realitzat en les seves dependències durant el mes de Desembre de 2015CEIP Roser,602160004615FAC
2016-01-29,1610.44,18,Serveis de manteniment d'edificis i inversions,451,20200,"JOMAG, SL",LLOGUER NAU BRIGADA GENER 2016,0013
2016-01-29,240.0,18,Serveis de manteniment d'edificis i inversions,1532,21000,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN GAVARRA  NOVEMBRE I DES. 2015,9343
2016-01-29,2297.68,06,Serveis municipals i via pública,171,22716,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA D1 -  DESEMBRE 2015,
2016-01-29,57.86,14,Dona i igualtat,231,22608,MANUELA BCN SCP,CATERING CENTRE CÍVIC - PONÈNCIA SÍLVIA CHAO,311115
2016-01-29,175.0,21,Gent gran,337,22611,MARAND. S.C.P.,CLASSES DE BALL AL CASAL DE LA GENT GRAN,151201
2016-01-29,103.96,08,Cultura,3321,22001,"ABACUS, S.COOP.C.L.",MATERIAL BIBLIOGRÀFIC,9030159196
2016-01-29,92.22,08,Cultura,3321,22001,"ABACUS, S.COOP.C.L.",MATERIAL BIBLIOGRÀFIC,9030159196
2016-01-29,1863.4,18,Serveis de manteniment d'edificis i inversions,1530,21000,"ALARCÓN ANAYA, RAFAEL - CERRAJERIA ANAYA",REPARACIÓ BARANA ESCALA,15174
2016-01-29,775.0,17,Ocupació,241,22605,"ALBA INSTITUTO TECNICO DE FORMACION, S.L.",Curs Plataforma 22/12/15 (teoria practica),FACT- 14777
2016-01-29,1106.0,17,Ocupació,241,22605,"ALBA INSTITUTO TECNICO DE FORMACION, S.L.",Curs operador Pont Grua (teorica y practica),FACT- 14781
2016-01-29,50.0,10,Joventut,337,22609,"ÁLVAREZ GUIRAO, ALEJANDRO",TALLER SUSHI PROGRAMACIÓ NADAL JOVE,004/2015
2016-01-29,458.33,14,Dona i igualtat,231,22706,ASSISTÈNCIA I GESTIÓ INTEGRAL,SERVEI ATENCIÓ PSICOLÒGICA DESEMBRE 2015,A/2799
2016-01-29,130.0,08,Cultura,3321,22609,"BARDAJÍ GONZÁLEZ, SHEREZADE",NARRACIÓ CONTE A LA BIBLIOTECA 11/12/15,89
2016-01-29,200.0,16,Serveis socials,337,22611,"CALA JIMENEZ, ROSA",TALLER CORO ROCIERO DE SETEMBRE A DESEMBRE 2015,03/15
2016-01-29,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES FIRA DE NADAL I MARATÓ TV3,56/15
2016-01-29,363.0,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES VARIS INFORMATIU DESEMBRE 2015,54/15
2016-01-29,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP","FOTOGRAFIES PESSEBRE VIVENT, HORA DEL CONTE I REUNIÓ SKATE",55/15
2016-01-29,250.0,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES DE CAN GAVARRA,61/15
2016-01-29,100.0,08,Cultura,3321,22609,"CARRILLO TORRAS, MERCÈ",SESSIÓ CLUB DE LA LECTURA BIBLIOTECA 15/12/15,57/15
2016-01-29,534.58,18,Serveis de manteniment d'edificis i inversions,9290,21200,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU AIRE CONDICIONAT LOCAL ATENCIÓ A LES PERSONES,1 152031
2016-01-29,199.36,18,Serveis de manteniment d'edificis i inversions,3231,21200,"CATALANA DE CLIMA I C.LLONCH,S.L.",CORRECTIU CALEFACCIÓ EBM GINESTA,1 152030
2016-01-29,44.42,18,Serveis de manteniment d'edificis i inversions,9290,21200,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CORRECTIU AIRE CONDICIONAT ATENCIÓ A LES PERSONES,1 152029
2016-01-29,120.0,11,Educació,326,22707,"CEREZO AVILA, MARTA",CURS ANGLÈS A CFGM DESEMBRE 2015,38/2015
2016-01-29,3000.0,15,Salut i consum ,311,22709,"COLOMBA CONTROL, S.L.",Control de coloms amb gàbies,15/181
2016-01-29,150.96,18,Serveis de manteniment d'edificis i inversions,9292,22199,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT ??,504503054
2016-01-29,11266.07,06,Serveis municipals i via pública,1623,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,TONES RESTA CTR-VALLÈS MES DE NOVEMBRE 2015,372/2015
2016-01-29,2668.53,06,Serveis municipals i via pública,1623,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,TONES RESTA CTR-VALLÈS / DIF.PREU PÚBLIC APROVAT PLE,356/2015
2016-01-29,607.31,06,Serveis municipals i via pública,1623,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,TONES VOLUMINOSOS PLANTA INTERCOMARCAL MES DE NOVEMBRE 2015,387/2015
2016-01-29,2307.11,18,Serveis de manteniment d'edificis i inversions,1530,21000,"COPAVI Obres i Serveis, S.L.","OBRA: GUALS NAU 4-6 C/ SANTIAGO ROSSINYOL POLINYA Demolició de vorada existent i paviment de la vorera, càrrega i transp",Emit- 339
2016-01-29,31829.29,05,Obres,1532,61000,"COPAVI Obres i Serveis, S.L.","OBRA: REPARACIÓ TRAM VORERA SANTIAGO RUSIÑOL ¿ POLINYA Aplicació pressupostària 05.1532.61000, segons autorització 5251/",Emit- 357
2016-01-29,19264.88,05,Obres,1532,61000,"COPAVI Obres i Serveis, S.L.","OBRA: VORERA CTRA. RAMAL 11 ¿ SET I FED. G. LORCA ¿ POLINYA Aplicació pressupostària 05.1532.61000, segons autorització",
2016-01-29,10629.85,05,Obres,1530,61000,"COPAVI Obres i Serveis, S.L.","OBRA: PAS VIANANTS CARRER SANT VICENÇ ¿ POLINYA Aplicació pressupostària 05.1530.61000, segons autorització 9053/2015 Tr",
2016-01-29,231.96,12,Àrea d'atenció a les persones,9290,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMA ESGLÈSIA,459/2015
2016-01-29,371.13,12,Àrea d'atenció a les persones,9290,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMA RAMBLA RAFAEL CASANOVA 11/12/2015,448/2015
2016-01-29,1190.0,07,Medi ambient,1722,22611,DIPUTACIO DE BARCELONA,AGENDES ESCOLARS MEDI AMBIENT,2015/7870
2016-01-29,189.74,06,Serveis municipals i via pública,920,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,65.16,06,Serveis municipals i via pública,231,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,148.82,06,Serveis municipals i via pública,3231,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,148.83,06,Serveis municipals i via pública,3232,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,227.01,06,Serveis municipals i via pública,3232,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,9.02,06,Serveis municipals i via pública,3321,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,14.82,06,Serveis municipals i via pública,337,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,95.87,06,Serveis municipals i via pública,333,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA DESEMBRE 2015,MT-118
2016-01-29,297.5,18,Serveis de manteniment d'edificis i inversions,430,21200,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA CAN GAVARRA DESEMBRE 2015,MT-119
2016-01-29,77.22,06,Serveis municipals i via pública,1623,22700,"ECO-EQUIP, S.A.",TRANSFERÈNCIA ENVASOS NOVEMBRE,2.015/TN/3.513
2016-01-29,142.62,16,Serveis socials,231,48003,EL GRUP DE POLINYA,"ASSISTÈNCIA ALS TALLERS MUSICALS SET., OCT., NOV. I DES. (ALEJANDRO PEMÁN)",20/15
2016-01-29,3989.8,16,Serveis socials,231,22709,EL GRUP DE POLINYA,DINAMITZACIÓ AULA DE TARDA DESEMBRE 2015,17/15
2016-01-29,3139.64,16,Serveis socials,231,48003,EL GRUP DE POLINYA,DINAMITZACIÓ CASAL DE NADAL PER A 27 INFANTS I JOVES DERIVATS DE S.SOCIALS.,19/15
2016-01-29,12.5,16,Serveis socials,231,48003,EL GRUP DE POLINYA,DINAMITZACIÓ CASAL DE NADAL PER A 27 INFANTS I JOVES DERIVATS DE S.SOCIALS.,19/15
2016-01-29,84.0,16,Serveis socials,231,48003,EL GRUP DE POLINYA,PART DEL COST PER ASSISTIR A L'ESPLAI DIARI I SUPORT A FAMÍLIES DESEMBRE,18/15
2016-01-29,217.8,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",OPTIMITZACIÓ DE POTÈNCIA,PZZ507N0006997
2016-01-29,217.8,18,Serveis de manteniment d'edificis i inversions,337,22100,"ENDESA ENERGIA,S.A.",OPTIMITZACIÓ DE POTÈNCIA,PZZ507N0006997
2016-01-29,217.8,18,Serveis de manteniment d'edificis i inversions,9290,22100,"ENDESA ENERGIA,S.A.",OPTIMITZACIÓ DE POTÈNCIA,PZZ507N0006997
2016-01-29,217.8,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",OPTIMITZACIÓ DE POTÈNCIA,PZZ507N0006997
2016-01-29,217.8,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",OPTIMITZACIÓ DE POTÈNCIA,PZZ507N0006997
2016-01-29,217.8,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",OPTIMITZACIÓ DE POTÈNCIA,PZZ507N0006997
2016-01-29,6963.56,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo NOVIEMBBRE 2015 MANTENIMENT ENLLUMENAT NOVEMBRE 2015,15-01968
2016-01-29,7202.0,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo DESEMBRE 2015 MANTENIMENT ENLLUMENAT DESEMBRE 2015,15-01969
2016-01-29,95.0,20,Promoció econòmica,430,22606,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",FOTO CONCURS APARADORS,63
2016-01-29,15.78,16,Serveis socials,337,22611,FIGUEROLA BELLES ARTS,pintura acualux,F3- 16651
2016-01-29,134.05,15,Salut i consum ,311,22608,"ESCLUSA RECIO, SANDRA - FLECA PASTISSERIA SANDRA","ENTREPANS, AIGUA I GOTS ACTIVITAT",0149
2016-01-29,17.5,16,Serveis socials,337,22611,"ESCLUSA RECIO, SANDRA - FLECA PASTISSERIA SANDRA",35 BARRES DE PA CASAL GENT GRAN,0156
2016-01-29,55.5,20,Promoció econòmica,430,22606,"ESCLUSA RECIO, SANDRA - FLECA PASTISSERIA SANDRA",BEGUDES I ENTREPANS PROMOCIÓ ECONÒMICA,0151
2016-01-29,81.82,06,Serveis municipals i via pública,1622,22700,"FOMENT DEL RECICLATGE, S.A.",LLOGUER I CÀRREGA CONTENIDOR CEMENTIRI,
2016-01-29,187.2,08,Cultura,334,22609,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA DESEMBRE 2015,9/2015
2016-01-29,62.4,08,Cultura,334,22609,"GIRAVENT PALLEROLA, SONIA",CURS PINTURA DESEMBRE 2015,9/2015
2016-01-29,13.61,08,Cultura,334,22609,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"ENTITATS AMB LA MARATÓ DE TV3""""",1902
2016-01-29,163.35,07,Medi ambient,1722,22611,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"TALLER CUINA D'APROFITAMENT"""" I """"SETMANA EUROPEA PER A LA PREVENCIÓ DE RESIDUS""""",1893
2016-01-29,7.08,07,Medi ambient,1722,22608,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"CANVI TEMPORAL CONTENIDORS AMB MOTIU DE LA MARATÓ DE TV3""""",1903
2016-01-29,179.69,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS",REPARTIMENT AGENDA DESEMBRE 2015,1900
2016-01-29,21.78,11,Educació,3231,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"AJUTS ESTUDIS""""",1904
2016-01-29,21.78,16,Serveis socials,231,22608,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"CAMPANYA RECOLLIDA AJUDA HUMANITÀRIA SÍRIA""""",1901
2016-01-29,24.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"NADAL A POLINYÀ""""",1897
2016-01-29,199.65,07,Medi ambient,1722,22610,"GRAFIQUES MOGENT, SL",100 Cartells ref.:PREVENCIÓ DE RESIDUS,2011144
2016-01-29,74.54,11,Educació,3231,22104,"GUANTES BASPIN, S.L.",CHAQUETA SOL'W MOD.NEW LOOK / CAMISETA SOL'S MUJER MOD.MISS,04276-15
2016-01-29,67.37,16,Serveis socials,337,22611,"HERNÁNDEZ FLORES, MARCOS",MATERIAL GENT GRAN,8939
2016-01-29,722.37,17,Ocupació,241,22200,"INMOVE IT SOLUTIONS, S.L.",AMPLIACIÓ WIFI ROURE,A 2015/A/150644
2016-01-29,40.0,16,Serveis socials,337,22611,"ISAAC ROBLES, ENCARNACIÓN",CATERING FESTA ZAMBOMBÁ 19/12 AL CASAL DE LA GENT GRAN,08/15
2016-01-29,35.0,17,Ocupació,241,22605,"ISAAC ROBLES, ENCARNACIÓN",CATERING FINAL PROJECTE PROJOVE 04/12/15 AL ROURE,09/15
2016-01-29,971.35,05,Obres,1532,61000,ISEOVA SL,"Treballs d'enderroc amb mitjans mecànics/manuals de vorada prefabricada de formigó, carregada sobre contenidor de 10 m3",2015/AA00052
2016-01-29,11895.51,02,Serveis generals,920,22002,"MAQUIMPRES, S.A.",SISTEMA GESTIÓ ARXIUS DIGITALS,A 2015/A/150319
2016-01-29,242.0,03,Seguretat ciutadana,130,20400,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",SERVEI GRÚA NOVEMBRE 2015,1 015082
2016-01-29,480.33,02,Serveis generals,920,22604,NOTARIA MONTCADA I REIXAC,HONORARIS COMPRA - VENDA FINCA C/RAMONEDA,NM-001739
2016-01-29,688.42,07,Medi ambient,1722,22608,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.","Tallar arbres amb motoserra, transportar i col·locar a les escoles Roser Capdevila i Pere Calders",P 00016
2016-01-29,24549.18,06,Serveis municipals i via pública,171,22716,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.","Facturació del servei corresponent a la """"Conservació i manteniment de la jardineria dels espais públics  DESEMBRE 2015",
2016-01-29,1043.87,18,Serveis de manteniment d'edificis i inversions,1530,22199,"SERVEIS VIALS DEL VALLÈS, S.L.U.",STOCK DE SENYALS PER VIA PÚBLICA,2015//152918
2016-01-29,189.09,18,Serveis de manteniment d'edificis i inversions,1530,22199,"SERVEIS VIALS DEL VALLÈS, S.L.U.",FITONS DE POLIETILÉ FLEXIBLE,2015//153189
2016-01-29,658.42,06,Serveis municipals i via pública,430,22700,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions de CAN GAVARRA durant el mes de desembre.,V0/ 3799
2016-01-29,53.1,06,Serveis municipals i via pública,231,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,1077.37,06,Serveis municipals i via pública,333,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,1441.59,06,Serveis municipals i via pública,337,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,1111.97,06,Serveis municipals i via pública,342,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,5238.94,06,Serveis municipals i via pública,920,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,2433.91,06,Serveis municipals i via pública,3231,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,2982.09,06,Serveis municipals i via pública,3231,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,0.07,06,Serveis municipals i via pública,3232,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,2921.13,06,Serveis municipals i via pública,3232,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,991.38,06,Serveis municipals i via pública,3321,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,811.81,06,Serveis municipals i via pública,9290,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,398.34,06,Serveis municipals i via pública,9292,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,3545.74,06,Serveis municipals i via pública,9293,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MUNICIPALS DESEMBRE 2015,V0/ 3802
2016-01-29,34.8,18,Serveis de manteniment d'edificis i inversions,430,21200,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a un viver privatiu de CAN GAVARRA segons la nostra oferta 131/15-JL Desembre,V0/ 3800
2016-01-29,49.41,15,Salut i consum ,311,22709,"SERVICIOS SEMAT, S.A.","Buidat del contenidor del parc Pinetons, amb obertura del reixat: / Personal / Maquinaria / G.G i B.I",D 00027
2016-01-29,49.41,15,Salut i consum ,311,22709,"SERVICIOS SEMAT, S.A.",Buidat del contenidor del Parc de la Pineda el 30/12/15,D 00052
2016-01-29,49.41,15,Salut i consum ,311,22709,"SERVICIOS SEMAT, S.A.",Buidat del contenidor del Parc de la Pineda el 02/12/15,D 00049
2016-01-29,233.85,06,Serveis municipals i via pública,1621,22700,"SERVICIOS SEMAT, S.A.",Benefici industrial per la instal·lació i col·locació de tancaments i tapes en els contenidors d¿envasos lleugers ubicat,D 00050
2016-01-29,36.88,15,Salut i consum ,311,22709,"SERVICIOS SEMAT, S.A.","Rentat del contenidor del Parc Pinetons, amb obertura del reixat: / Personal / Maquinaria / G.G i B.I",D 00026
2016-01-29,133.0,06,Serveis municipals i via pública,1622,22700,"SERVICIOS SEMAT, S.A.","Recollida de 20 caixes de llibres a la biblioteca Municipal, trasllat i descàrrega en la deixalleria",D 00048
2016-01-29,70533.28,06,Serveis municipals i via pública,1621,22700,"SERVICIOS SEMAT, S.A.","RECOLLIDA RESIDUS, NETEJA VIÀRIA I GESTIÓ DEIXALLERIA DESEMBRE 2015",
2016-01-29,3840.77,08,Cultura,338,22614,SGAE - SOCIETAT GENERAL D'AUTORS I EDITORS,DRETS D'AUTOR ACTUACIONS FESTA MAJOR 2015,3401114
2016-01-29,1210.0,16,Serveis socials,337,22611,"SO I LLUM JOAN CARLES, SLU",LLOGUER EQUIP DE SO 19/12/15,
2016-01-29,185.09,02,Serveis generals,920,21600,SOLUCIONES INFORMATICAS ISGO,SERVICIO MANTENIMIENTO MENSUAL (DICIEMBRE 2015),150508
2016-01-29,355.74,11,Educació,3232,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER DESEMBRE MODULS PREFABRICATS ESCOLA POLINYA,1871/15
2016-01-29,375.1,08,Cultura,338,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER DESEMBRE MÒDULS PREFABRICATS C/ ESCOLES, 2",1870/15
2016-01-29,66.55,07,Medi ambient,1622,20200,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER DESEMBRE MÒDUL PREFABRICAT C/ JOAN MIRÓ,1869/15
2016-01-29,360.0,10,Joventut,337,22609,TEATRE DEL BUIT,SUPORT EDUCATIU PER A LA CONVIVÈNCIA,29.2015
2016-01-29,402.75,02,Serveis generals,920,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,66.07,03,Seguretat ciutadana,130,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,71.73,20,Promoció econòmica,430,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,41.26,08,Cultura,333,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,99.26,10,Joventut,337,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,55.66,12,Àrea d'atenció a les persones,9293,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,108.78,13,Esports,342,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,57.6,18,Serveis de manteniment d'edificis i inversions,9292,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
2016-01-29,63.53,08,Cultura,3321,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Nov. 15 a 30 Nov. 15 ) Facturacio LOT3 Novembre 2015,60L5RR002036
